file, segment, start, end, dur, filedur, mean_intensity
engl310_07_original,np,83.037,83.858,0.821,218.000,77.051,
engl310_07_original,pau,83.858,84.045,0.186,218.000,47.450,
engl310_07_original,np,84.045,84.924,0.880,218.000,73.689,
engl310_07_original,pau,84.924,85.108,0.184,218.000,38.731,
engl310_07_original,np,85.108,85.614,0.506,218.000,75.757,
engl310_07_original,ex,85.614,85.845,0.231,218.000,46.659,
engl310_07_original,pau,85.845,85.971,0.125,218.000,36.704,
engl310_07_original,in,85.971,86.418,0.447,218.000,51.708,
engl310_07_original,pau,86.418,86.467,0.049,218.000,43.948,
engl310_07_original,uh,86.467,86.820,0.353,218.000,77.606,
engl310_07_original,np,86.820,87.718,0.898,218.000,80.298,
engl310_07_original,pau,87.718,87.769,0.051,218.000,55.793,
engl310_07_original,in,87.769,88.147,0.378,218.000,43.691,
engl310_07_original,pau,88.147,88.373,0.226,218.000,36.807,
engl310_07_original,np,88.373,88.995,0.622,218.000,75.154,
engl310_07_original,pau,88.995,89.078,0.083,218.000,40.376,
engl310_07_original,np,89.078,89.646,0.567,218.000,76.669,
engl310_07_original,pau,89.646,90.331,0.685,218.000,43.391,
engl310_07_original,in,90.331,90.511,0.180,218.000,39.822,
engl310_07_original,pau,90.511,90.626,0.116,218.000,36.701,
engl310_07_original,np,90.626,91.804,1.177,218.000,77.614,
engl310_07_original,pau,91.804,92.039,0.235,218.000,43.200,
engl310_07_original,np,92.039,93.055,1.016,218.000,80.994,
engl310_07_original,pau,93.055,93.076,0.021,218.000,42.670,
engl310_07_original,in,93.076,93.377,0.301,218.000,49.295,
engl310_07_original,pau,93.377,93.416,0.040,218.000,42.728,
engl310_07_original,uh,93.416,93.654,0.237,218.000,80.634,
engl310_07_original,pau,93.654,93.699,0.045,218.000,52.613,
engl310_07_original,np,93.699,94.545,0.846,218.000,79.350,
engl310_07_original,ex,94.545,94.737,0.192,218.000,61.518,
engl310_07_original,in,94.737,94.965,0.228,218.000,47.725,
engl310_07_original,pau,94.965,94.984,0.019,218.000,36.603,
engl310_07_original,np,94.984,96.409,1.425,218.000,80.329,
engl310_07_original,pau,96.409,96.440,0.031,218.000,60.546,
engl310_07_original,in,96.440,96.720,0.280,218.000,51.261,
engl310_07_original,pau,96.720,96.768,0.048,218.000,42.103,
engl310_07_original,uh,96.768,97.084,0.315,218.000,83.051,
engl310_07_original,np,97.084,97.878,0.794,218.000,81.429,
engl310_07_original,uh,97.878,98.138,0.259,218.000,78.765,
engl310_07_original,np,98.138,98.789,0.651,218.000,76.691,
engl310_07_original,uh,98.789,99.128,0.339,218.000,76.157,
engl310_07_original,np,99.128,99.599,0.471,218.000,79.336,
engl310_07_original,pau,99.599,99.665,0.066,218.000,43.633,
engl310_07_original,in,99.665,99.979,0.314,218.000,48.183,
engl310_07_original,pau,99.979,100.100,0.121,218.000,46.465,
engl310_07_original,uh,100.100,100.567,0.467,218.000,77.568,
engl310_07_original,pau,100.567,100.630,0.062,218.000,51.345,
engl310_07_original,np,100.630,101.223,0.593,218.000,75.750,
engl310_07_original,um,101.223,101.672,0.449,218.000,75.550,
engl310_07_original,pau,101.672,101.816,0.145,218.000,40.740,
engl310_07_original,np,101.816,102.477,0.661,218.000,73.801,
engl310_07_original,pau,102.477,102.509,0.032,218.000,45.891,
engl310_07_original,in,102.509,102.874,0.365,218.000,48.287,
engl310_07_original,pau,102.874,102.941,0.067,218.000,39.072,
engl310_07_original,uh,102.941,103.400,0.460,218.000,69.712,
engl310_07_original,np,103.400,104.385,0.984,218.000,73.664,
engl310_07_original,ex,104.385,104.653,0.268,218.000,54.944,
engl310_07_original,np,104.653,105.223,0.570,218.000,75.162,
engl310_07_original,ex,105.223,105.351,0.128,218.000,44.853,
engl310_07_original,pau,105.351,106.735,1.384,218.000,36.565,
engl310_07_original,cl,106.735,106.816,0.082,218.000,57.137,
engl310_07_original,pau,106.816,106.862,0.046,218.000,41.555,
engl310_07_original,in,106.862,107.297,0.435,218.000,51.639,
engl310_07_original,pau,107.297,107.351,0.054,218.000,39.989,
engl310_07_original,uh,107.351,107.735,0.385,218.000,76.092,
engl310_07_original,np,107.735,108.119,0.383,218.000,77.831,
engl310_07_original,pau,108.119,109.063,0.945,218.000,37.588,
engl310_07_original,np,109.063,111.049,1.986,218.000,77.060,
engl310_07_original,pau,111.049,111.078,0.029,218.000,43.713,
engl310_07_original,in,111.078,111.345,0.267,218.000,44.897,
engl310_07_original,pau,111.345,111.384,0.039,218.000,34.743,
engl310_07_original,in,111.384,111.445,0.061,218.000,39.683,
engl310_07_original,np,111.445,112.393,0.948,218.000,71.207,
engl310_07_original,uh,112.393,112.683,0.290,218.000,73.096,
engl310_07_original,pau,112.683,112.733,0.050,218.000,42.907,
engl310_07_original,in,112.733,113.101,0.368,218.000,45.012,
engl310_07_original,pau,113.101,113.199,0.098,218.000,37.077,
engl310_07_original,uh,113.199,113.464,0.265,218.000,70.972,
engl310_07_original,np,113.464,114.106,0.642,218.000,73.417,
engl310_07_original,ex,114.106,114.303,0.197,218.000,46.657,
engl310_07_original,pau,114.303,114.870,0.566,218.000,38.310,
engl310_07_original,np,114.870,115.382,0.512,218.000,77.086,
engl310_07_original,pau,115.382,115.425,0.043,218.000,45.782,
engl310_07_original,in,115.425,115.704,0.280,218.000,47.007,
engl310_07_original,pau,115.704,115.768,0.064,218.000,40.554,
engl310_07_original,uh,115.768,116.054,0.285,218.000,77.527,
engl310_07_original,np,116.054,116.551,0.497,218.000,78.591,
engl310_07_original,pau,116.551,117.271,0.720,218.000,47.060,
engl310_07_original,np,117.271,117.667,0.396,218.000,76.149,
engl310_07_original,pau,117.667,117.963,0.296,218.000,42.930,
engl310_07_original,np,117.963,118.809,0.846,218.000,76.399,
engl310_07_original,in,118.809,119.021,0.212,218.000,44.882,
engl310_07_original,pau,119.021,119.090,0.068,218.000,35.625,
engl310_07_original,np,119.090,119.855,0.765,218.000,75.883,
engl310_07_original,ex,119.855,120.077,0.222,218.000,50.533,
engl310_07_original,pau,120.077,120.113,0.037,218.000,40.228,
engl310_07_original,in,120.113,120.396,0.283,218.000,47.617,
engl310_07_original,pau,120.396,120.451,0.055,218.000,37.572,
engl310_07_original,uh,120.451,120.955,0.504,218.000,77.689,
engl310_07_original,np,120.955,122.342,1.387,218.000,79.523,
engl310_07_original,ex,122.342,122.401,0.060,218.000,51.126,
engl310_07_original,other: glottal pulse,122.401,122.435,0.033,218.000,56.178,
engl310_07_original,pau,122.435,122.458,0.023,218.000,41.022,
engl310_07_original,uh,122.458,122.705,0.247,218.000,71.641,
engl310_07_original,np,122.705,124.632,1.927,218.000,75.449,
engl310_07_original,pau,124.632,124.659,0.028,218.000,49.157,
engl310_07_original,in,124.659,124.945,0.286,218.000,50.825,
engl310_07_original,pau,124.945,124.978,0.033,218.000,34.739,
engl310_07_original,np,124.978,125.369,0.391,218.000,72.251,
engl310_07_original,pau,125.369,125.465,0.096,218.000,40.465,
engl310_07_original,np,125.465,126.775,1.310,218.000,74.985,
engl310_07_original,uh,126.775,127.131,0.356,218.000,74.844,
engl310_07_original,np,127.131,127.956,0.824,218.000,73.411,
engl310_07_original,pau,127.956,128.037,0.081,218.000,42.129,
engl310_07_original,uh,128.037,128.595,0.558,218.000,67.304,
engl310_07_original,np,128.595,129.087,0.492,218.000,66.780,
engl310_07_original,uh,129.087,129.385,0.298,218.000,64.980,
engl310_07_original,np,129.385,129.913,0.527,218.000,67.271,
engl310_07_original,pau,129.913,129.947,0.034,218.000,44.345,
engl310_07_original,in,129.947,130.251,0.304,218.000,45.986,
engl310_07_original,pau,130.251,130.339,0.088,218.000,35.450,
engl310_07_original,uh,130.339,130.824,0.485,218.000,70.246,
engl310_07_original,pau,130.824,130.945,0.121,218.000,42.110,
engl310_07_original,np,130.945,132.288,1.343,218.000,70.633,
engl310_07_original,in,132.288,132.523,0.235,218.000,48.351,
engl310_07_original,pau,132.523,132.599,0.076,218.000,37.159,
engl310_07_original,uh,132.599,132.907,0.308,218.000,71.848,
engl310_07_original,np,132.907,133.317,0.410,218.000,73.074,
engl310_07_original,pau,133.317,133.396,0.079,218.000,47.656,
engl310_07_original,np,133.396,133.888,0.492,218.000,72.708,
engl310_07_original,pau,133.888,133.947,0.059,218.000,48.489,
engl310_07_original,in,133.947,134.034,0.087,218.000,44.515,
engl310_07_original,pau,134.034,134.136,0.102,218.000,39.330,
engl310_07_original,np,134.136,134.698,0.563,218.000,75.588,
engl310_07_original,ex,134.698,134.876,0.178,218.000,47.037,
engl310_07_original,pau,134.876,134.926,0.050,218.000,35.283,
engl310_07_original,in,134.926,135.286,0.361,218.000,40.604,
engl310_07_original,pau,135.286,136.026,0.740,218.000,35.588,
engl310_07_original,np,136.026,136.578,0.551,218.000,75.097,
engl310_07_original,ex,136.578,136.745,0.168,218.000,45.260,
engl310_07_original,pau,136.745,136.811,0.065,218.000,41.925,
engl310_07_original,np,136.811,137.494,0.683,218.000,75.215,
engl310_07_original,ex,137.494,137.557,0.063,218.000,46.138,
engl310_07_original,in,137.557,137.859,0.302,218.000,48.946,
engl310_07_original,pau,137.859,137.909,0.050,218.000,40.196,
engl310_07_original,np,137.909,140.267,2.358,218.000,76.082,
engl310_07_original,pau,140.267,140.357,0.090,218.000,37.343,
engl310_07_original,np,140.357,141.233,0.876,218.000,68.432,
engl310_07_original,pau,141.233,141.261,0.028,218.000,49.880,
engl310_07_original,in,141.261,141.463,0.202,218.000,44.942,
engl310_07_original,pau,141.463,141.542,0.078,218.000,34.165,
engl310_07_original,np,141.542,142.034,0.493,218.000,71.251,
engl310_07_original,pau,142.034,142.072,0.037,218.000,49.078,
engl310_07_original,in,142.072,142.323,0.252,218.000,44.963,
engl310_07_original,pau,142.323,142.408,0.084,218.000,36.994,
engl310_07_original,uh,142.408,142.935,0.528,218.000,74.081,
engl310_07_original,pau,142.935,143.464,0.529,218.000,39.400,
engl310_07_original,np,143.464,143.960,0.496,218.000,76.509,
engl310_07_original,pau,143.960,144.230,0.270,218.000,42.476,
engl310_07_original,np,144.230,144.840,0.610,218.000,78.891,
engl310_07_original,pau,144.840,145.118,0.277,218.000,42.054,
engl310_07_original,np,145.118,145.790,0.672,218.000,76.153,
engl310_07_original,pau,145.790,145.965,0.176,218.000,43.797,
engl310_07_original,other: thorat clear,145.965,146.377,0.411,218.000,71.113,
engl310_07_original,pau,146.377,147.213,0.836,218.000,41.399,
engl310_07_original,cl,147.213,147.271,0.058,218.000,52.820,
engl310_07_original,pau,147.271,147.317,0.046,218.000,48.029,
engl310_07_original,in,147.317,147.695,0.378,218.000,54.189,
engl310_07_original,pau,147.695,147.755,0.060,218.000,41.087,
engl310_07_original,uh,147.755,148.143,0.388,218.000,81.340,
engl310_07_original,pau,148.143,148.274,0.132,218.000,47.665,
engl310_07_original,other: glottal activity,148.274,148.568,0.294,218.000,50.655,
engl310_07_original,pau,148.568,149.499,0.931,218.000,40.691,
engl310_07_original,np,149.499,152.573,3.075,218.000,73.707,
engl310_07_original,pau,152.573,152.623,0.049,218.000,47.188,
engl310_07_original,np,152.623,153.058,0.435,218.000,71.044,
engl310_07_original,pau,153.058,154.205,1.147,218.000,42.181,
engl310_07_original,cl,154.205,154.222,0.018,218.000,59.063,
engl310_07_original,pau,154.222,154.288,0.066,218.000,49.176,
engl310_07_original,uh,154.288,154.533,0.245,218.000,77.162,
engl310_07_original,np,154.533,155.270,0.737,218.000,73.328,
engl310_07_original,pau,155.270,155.307,0.037,218.000,43.369,
engl310_07_original,in,155.307,155.546,0.239,218.000,49.779,
engl310_07_original,np,155.546,155.923,0.377,218.000,76.890,
engl310_07_original,pau,155.923,155.959,0.037,218.000,50.596,
engl310_07_original,in,155.959,156.211,0.252,218.000,62.838,
engl310_07_original,pau,156.211,156.272,0.061,218.000,44.960,
engl310_07_original,um,156.272,156.744,0.472,218.000,78.876,
engl310_07_original,pau,156.744,156.847,0.103,218.000,46.946,
engl310_07_original,in,156.847,157.101,0.254,218.000,48.482,
engl310_07_original,pau,157.101,157.160,0.059,218.000,40.199,
engl310_07_original,uh,157.160,157.473,0.313,218.000,73.857,
engl310_07_original,uh,157.473,157.746,0.273,218.000,79.010,
engl310_07_original,np,157.746,159.205,1.459,218.000,75.477,
engl310_07_original,uh,159.205,159.532,0.327,218.000,73.996,
engl310_07_original,np,159.532,161.271,1.739,218.000,74.019,
engl310_07_original,pau,161.271,161.298,0.028,218.000,48.037,
engl310_07_original,in,161.298,161.571,0.272,218.000,50.325,
engl310_07_original,pau,161.571,161.619,0.048,218.000,41.999,
engl310_07_original,uh,161.619,161.840,0.221,218.000,75.462,
engl310_07_original,np,161.840,163.588,1.748,218.000,75.780,
engl310_07_original,pau,163.588,163.660,0.072,218.000,46.321,
engl310_07_original,np,163.660,164.159,0.499,218.000,75.331,
engl310_07_original,uh,164.159,164.525,0.366,218.000,73.890,
engl310_07_original,np,164.525,164.860,0.335,218.000,71.737,
engl310_07_original,uh,164.860,165.024,0.164,218.000,76.349,
engl310_07_original,pau,165.024,165.053,0.029,218.000,50.505,
engl310_07_original,in,165.053,165.366,0.313,218.000,50.364,
engl310_07_original,pau,165.366,165.410,0.044,218.000,39.080,
engl310_07_original,uh,165.410,165.659,0.249,218.000,76.681,
engl310_07_original,np,165.659,166.141,0.482,218.000,80.079,
engl310_07_original,pau,166.141,166.180,0.039,218.000,50.563,
engl310_07_original,in,166.180,166.446,0.265,218.000,48.268,
engl310_07_original,pau,166.446,166.519,0.074,218.000,41.346,
engl310_07_original,uh,166.519,167.015,0.496,218.000,79.076,
engl310_07_original,pau,167.015,167.209,0.194,218.000,44.224,
engl310_07_original,np,167.209,167.680,0.471,218.000,73.448,
engl310_07_original,ex,167.680,167.984,0.304,218.000,47.671,
engl310_07_original,pau,167.984,168.167,0.183,218.000,34.441,
engl310_07_original,np,168.167,169.409,1.242,218.000,75.660,
engl310_07_original,pau,169.409,169.633,0.224,218.000,44.968,
engl310_07_original,in,169.633,169.977,0.344,218.000,49.525,
engl310_07_original,pau,169.977,170.030,0.053,218.000,41.334,
engl310_07_original,uh,170.030,170.285,0.255,218.000,73.264,
engl310_07_original,np,170.285,170.701,0.416,218.000,71.039,
engl310_07_original,uh,170.701,171.082,0.381,218.000,75.888,
engl310_07_original,np,171.082,172.034,0.953,218.000,72.697,
engl310_07_original,ex,172.034,172.264,0.229,218.000,45.422,
engl310_07_original,pau,172.264,172.350,0.087,218.000,37.000,
engl310_07_original,in,172.350,172.786,0.435,218.000,42.451,
engl310_07_original,pau,172.786,172.854,0.068,218.000,35.894,
engl310_07_original,uh,172.854,173.334,0.481,218.000,74.566,
engl310_07_original,np,173.334,173.783,0.449,218.000,70.858,
engl310_07_original,pau,173.783,173.952,0.169,218.000,43.096,
engl310_07_original,np,173.952,174.399,0.447,218.000,73.143,
engl310_07_original,pau,174.399,175.303,0.904,218.000,41.956,
engl310_07_original,um,175.303,175.688,0.385,218.000,64.683,
engl310_07_original,np,175.688,176.798,1.110,218.000,76.312,
engl310_07_original,pau,176.798,176.841,0.043,218.000,50.334,
engl310_07_original,in,176.841,177.186,0.345,218.000,47.340,
engl310_07_original,pau,177.186,177.264,0.078,218.000,37.361,
engl310_07_original,um,177.264,177.779,0.515,218.000,74.376,
engl310_07_original,pau,177.779,177.832,0.053,218.000,41.629,
engl310_07_original,in,177.832,178.275,0.442,218.000,47.896,
engl310_07_original,pau,178.275,178.471,0.196,218.000,38.099,
engl310_07_original,other: cough,178.471,179.345,0.874,218.000,78.354,
engl310_07_original,np,179.345,179.807,0.462,218.000,72.517,
engl310_07_original,pau,179.807,179.940,0.133,218.000,44.230,
engl310_07_original,np,179.940,181.183,1.243,218.000,76.610,
engl310_07_original,pau,181.183,182.703,1.520,218.000,38.476,
engl310_07_original,cl,182.703,182.823,0.120,218.000,49.952,
engl310_07_original,in,182.823,183.257,0.434,218.000,46.431,
engl310_07_original,pau,183.257,183.295,0.039,218.000,37.245,
engl310_07_original,uh,183.295,183.650,0.354,218.000,75.070,
engl310_07_original,np,183.650,185.950,2.300,218.000,74.097,
engl310_07_original,uh,185.950,186.229,0.279,218.000,71.544,
engl310_07_original,pau,186.229,186.283,0.054,218.000,48.253,
engl310_07_original,in,186.283,186.589,0.306,218.000,46.784,
engl310_07_original,pau,186.589,186.664,0.075,218.000,39.812,
engl310_07_original,uh,186.664,186.868,0.204,218.000,69.695,
engl310_07_original,np,186.868,187.535,0.667,218.000,73.335,
engl310_07_original,uh,187.535,187.711,0.175,218.000,75.247,
engl310_07_original,ex,187.711,187.928,0.217,218.000,56.270,
engl310_07_original,pau,187.928,188.050,0.122,218.000,39.152,
engl310_07_original,other: glottal pulse,188.050,188.072,0.022,218.000,55.127,
engl310_07_original,pau,188.072,188.092,0.020,218.000,40.057,
engl310_07_original,uh,188.092,188.393,0.301,218.000,73.914,
engl310_07_original,np,188.393,188.857,0.464,218.000,73.397,
engl310_07_original,pau,188.857,189.317,0.460,218.000,37.359,
engl310_07_original,in,189.317,189.518,0.202,218.000,38.795,
engl310_07_original,pau,189.518,189.839,0.321,218.000,37.949,
engl310_07_original,np,189.839,190.235,0.396,218.000,70.747,
engl310_07_original,pau,190.235,190.288,0.052,218.000,41.318,
engl310_07_original,in,190.288,190.537,0.249,218.000,40.746,
engl310_07_original,pau,190.537,190.597,0.061,218.000,36.119,
engl310_07_original,uh,190.597,190.989,0.391,218.000,74.390,
engl310_07_original,np,190.989,193.286,2.297,218.000,70.880,
engl310_07_original,pau,193.286,193.972,0.686,218.000,39.365,
engl310_07_original,cl,193.972,194.041,0.068,218.000,48.881,
engl310_07_original,pau,194.041,194.157,0.116,218.000,40.270,
engl310_07_original,uh,194.157,194.439,0.282,218.000,68.217,
engl310_07_original,np,194.439,195.582,1.144,218.000,70.179,
engl310_07_original,pau,195.582,195.664,0.082,218.000,43.233,
engl310_07_original,np,195.664,197.028,1.363,218.000,69.257,
engl310_07_original,pau,197.028,197.133,0.105,218.000,46.481,
engl310_07_original,in,197.133,197.552,0.419,218.000,44.815,
engl310_07_original,pau,197.552,197.590,0.037,218.000,37.633,
engl310_07_original,uh,197.590,197.768,0.179,218.000,76.689,
engl310_07_original,np,197.768,199.002,1.234,218.000,72.105,
engl310_07_original,pau,199.002,199.065,0.063,218.000,49.078,
engl310_07_original,in,199.065,199.322,0.256,218.000,47.514,
engl310_07_original,pau,199.322,199.392,0.070,218.000,36.476,
engl310_07_original,uh,199.392,199.882,0.490,218.000,75.093,
engl310_07_original,other: glottal activity,199.882,200.516,0.634,218.000,56.397,
engl310_07_original,np,200.516,201.282,0.767,218.000,67.234,
engl310_07_original,uh,201.282,201.775,0.492,218.000,74.872,
engl310_07_original,other: glottal activity,201.775,202.110,0.335,218.000,53.325,
engl310_07_original,np,202.110,203.720,1.610,218.000,75.293,
engl310_07_original,pau,203.720,203.768,0.048,218.000,48.775,
engl310_07_original,in,203.768,204.059,0.291,218.000,50.349,
engl310_07_original,pau,204.059,204.117,0.058,218.000,41.520,
engl310_07_original,other: glottal pulse,204.117,204.137,0.020,218.000,58.554,
engl310_07_original,pau,204.137,204.151,0.015,218.000,45.929,
engl310_07_original,um,204.151,204.584,0.432,218.000,74.598,
engl310_07_original,pau,204.584,204.930,0.346,218.000,40.071,
engl310_07_original,uh,204.930,205.292,0.362,218.000,67.781,
engl310_07_original,np,205.292,205.571,0.279,218.000,69.765,
engl310_07_original,pau,205.571,205.696,0.125,218.000,42.907,
engl310_07_original,np,205.696,207.341,1.646,218.000,79.625,
engl310_07_original,pau,207.341,207.475,0.134,218.000,48.458,
engl310_07_original,np,207.475,208.361,0.885,218.000,77.858,
engl310_07_original,pau,208.361,208.430,0.069,218.000,47.607,
engl310_07_original,uh,208.430,208.582,0.152,218.000,75.034,
engl310_07_original,pau,208.582,208.860,0.279,218.000,45.453,
engl310_07_original,np,208.860,211.037,2.177,218.000,74.330,
engl310_07_original,pau,211.037,211.660,0.623,218.000,41.837,
engl310_07_original,cl,211.660,211.690,0.030,218.000,53.104,
engl310_07_original,in,211.690,211.933,0.244,218.000,49.525,
engl310_07_original,pau,211.933,211.982,0.049,218.000,38.646,
engl310_07_original,uh,211.982,212.170,0.187,218.000,74.434,
engl310_07_original,np,212.170,213.182,1.012,218.000,74.646,
engl310_07_original,pau,213.182,213.223,0.042,218.000,45.067,
engl310_07_original,in,213.223,213.470,0.246,218.000,45.247,
engl310_07_original,pau,213.470,213.523,0.053,218.000,38.693,
engl310_07_original,uh,213.523,213.702,0.180,218.000,73.086,
engl310_07_original,pau,213.702,213.732,0.029,218.000,50.847,
engl310_07_original,np,213.732,214.606,0.875,218.000,74.832,
engl310_07_original,ex,214.606,214.785,0.178,218.000,40.859,
engl310_07_original,uh,214.785,215.021,0.237,218.000,43.323,
engl310_07_original,uh,215.021,215.289,0.268,218.000,74.037,
engl310_07_original,ex,215.289,215.418,0.129,218.000,64.468,
engl310_07_original,pau,215.418,215.476,0.058,218.000,39.417,
engl310_07_original,in,215.476,215.993,0.517,218.000,44.118,
engl310_07_original,np,215.993,216.697,0.704,218.000,75.138,
engl310_07_original,ex,216.697,216.875,0.179,218.000,48.495,
engl310_07_original,pau,216.875,216.928,0.052,218.000,43.549,
engl310_07_original,np,216.928,217.626,0.698,218.000,76.922,
engl310_07_original,pau,217.626,218.000,0.374,218.000,44.639,
engl310_07_synth_base,np,0,0.023,0.023,188.709,54.132,
engl310_07_synth_base,in,0.023,0.240,0.217,188.709,43.625,
engl310_07_synth_base,np,0.240,0.729,0.489,188.709,80.232,
engl310_07_synth_base,sil,0.729,1.293,0.564,188.709,31.502,
engl310_07_synth_base,np,1.293,1.951,0.658,188.709,76.365,
engl310_07_synth_base,uh,1.951,2.249,0.298,188.709,74.658,
engl310_07_synth_base,np,2.249,3.342,1.093,188.709,77.722,
engl310_07_synth_base,sil,3.342,4.262,0.920,188.709,35.658,
engl310_07_synth_base,cl,4.262,4.363,0.100,188.709,61.290,
engl310_07_synth_base,np,4.363,6.189,1.826,188.709,80.250,
engl310_07_synth_base,in,6.189,6.419,0.230,188.709,51.445,
engl310_07_synth_base,uh,6.419,6.675,0.256,188.709,77.380,
engl310_07_synth_base,np,6.675,7.825,1.150,188.709,76.915,
engl310_07_synth_base,sil,7.825,8.927,1.102,188.709,28.434,
engl310_07_synth_base,cl,8.927,9.063,0.136,188.709,41.856,
engl310_07_synth_base,in,9.063,9.413,0.350,188.709,46.845,
engl310_07_synth_base,uh,9.413,9.771,0.358,188.709,75.560,
engl310_07_synth_base,in,9.771,9.997,0.227,188.709,42.033,
engl310_07_synth_base,uh,9.997,10.354,0.356,188.709,71.165,
engl310_07_synth_base,np,10.354,10.960,0.606,188.709,79.052,
engl310_07_synth_base,ex,10.960,11.187,0.227,188.709,43.958,
engl310_07_synth_base,uh,11.187,11.563,0.376,188.709,72.844,
engl310_07_synth_base,np,11.563,13.342,1.779,188.709,71.215,
engl310_07_synth_base,sil,13.342,13.841,0.499,188.709,23.309,
engl310_07_synth_base,in,13.841,14.204,0.363,188.709,38.184,
engl310_07_synth_base,uh,14.204,14.415,0.211,188.709,74.024,
engl310_07_synth_base,np,14.415,15.643,1.228,188.709,77.531,
engl310_07_synth_base,sil,15.643,16.651,1.008,188.709,34.469,
engl310_07_synth_base,np,16.651,17.266,0.615,188.709,78.030,
engl310_07_synth_base,uh,17.266,17.558,0.292,188.709,77.654,
engl310_07_synth_base,in,17.558,17.817,0.259,188.709,47.682,
engl310_07_synth_base,sil,17.817,17.885,0.068,188.709,32.682,
engl310_07_synth_base,np,17.885,18.572,0.687,188.709,81.012,
engl310_07_synth_base,sil,18.572,19.270,0.698,188.709,32.355,
engl310_07_synth_base,np,19.270,19.708,0.437,188.709,77.481,
engl310_07_synth_base,ex,19.708,20.647,0.940,188.709,42.132,
engl310_07_synth_base,np,20.647,22.044,1.397,188.709,79.184,
engl310_07_synth_base,in,22.044,22.310,0.266,188.709,48.693,
engl310_07_synth_base,uh,22.310,22.637,0.327,188.709,71.562,
engl310_07_synth_base,sil,22.637,22.728,0.091,188.709,33.206,
engl310_07_synth_base,np,22.728,23.195,0.467,188.709,72.636,
engl310_07_synth_base,sil,23.195,23.350,0.156,188.709,34.113,
engl310_07_synth_base,np,23.350,25.997,2.647,188.709,79.719,
engl310_07_synth_base,sil,25.997,26.072,0.075,188.709,40.793,
engl310_07_synth_base,uh,26.072,26.360,0.288,188.709,72.965,
engl310_07_synth_base,np,26.360,27.091,0.731,188.709,79.246,
engl310_07_synth_base,in,27.091,27.315,0.224,188.709,44.439,
engl310_07_synth_base,np,27.315,28.164,0.849,188.709,76.660,
engl310_07_synth_base,uh,28.164,28.459,0.295,188.709,75.225,
engl310_07_synth_base,in,28.459,28.685,0.227,188.709,45.152,
engl310_07_synth_base,np,28.685,29.712,1.027,188.709,78.077,
engl310_07_synth_base,sil,29.712,30.036,0.324,188.709,31.600,
engl310_07_synth_base,np,30.036,31.342,1.306,188.709,75.870,
engl310_07_synth_base,sil,31.342,31.540,0.198,188.709,23.638,
engl310_07_synth_base,np,31.540,33.311,1.771,188.709,73.747,
engl310_07_synth_base,sil,33.311,34.513,1.202,188.709,23.467,
engl310_07_synth_base,in,34.513,34.899,0.386,188.709,36.010,
engl310_07_synth_base,np,34.899,35.560,0.662,188.709,78.577,
engl310_07_synth_base,sil,35.560,35.674,0.113,188.709,36.970,
engl310_07_synth_base,np,35.674,38.616,2.942,188.709,76.938,
engl310_07_synth_base,uh,38.616,38.894,0.279,188.709,75.286,
engl310_07_synth_base,in,38.894,39.163,0.269,188.709,42.935,
engl310_07_synth_base,np,39.163,40.006,0.843,188.709,76.043,
engl310_07_synth_base,sil,40.006,40.119,0.113,188.709,39.292,
engl310_07_synth_base,np,40.119,42.239,2.120,188.709,77.716,
engl310_07_synth_base,sil,42.239,42.314,0.075,188.709,34.288,
engl310_07_synth_base,in,42.314,42.524,0.211,188.709,38.587,
engl310_07_synth_base,uh,42.524,42.826,0.301,188.709,74.086,
engl310_07_synth_base,np,42.826,43.559,0.733,188.709,78.837,
engl310_07_synth_base,sil,43.559,43.731,0.172,188.709,44.571,
engl310_07_synth_base,uh,43.731,44.006,0.275,188.709,75.284,
engl310_07_synth_base,np,44.006,44.278,0.272,188.709,71.579,
engl310_07_synth_base,np,44.278,45.598,1.320,188.709,71.499,
engl310_07_synth_base,sil,45.598,45.786,0.188,188.709,24.831,
engl310_07_synth_base,np,45.786,46.114,0.327,188.709,71.372,
engl310_07_synth_base,uh,46.114,46.434,0.321,188.709,69.754,
engl310_07_synth_base,in,46.434,46.660,0.226,188.709,38.366,
engl310_07_synth_base,um,46.660,47.298,0.638,188.709,73.935,
engl310_07_synth_base,sil,47.298,47.496,0.198,188.709,22.782,
engl310_07_synth_base,np,47.496,48.657,1.161,188.709,72.624,
engl310_07_synth_base,in,48.657,48.858,0.201,188.709,36.029,
engl310_07_synth_base,np,48.858,50.546,1.688,188.709,79.281,
engl310_07_synth_base,in,50.546,50.899,0.353,188.709,48.392,
engl310_07_synth_base,uh,50.899,51.251,0.352,188.709,79.011,
engl310_07_synth_base,np,51.251,52.016,0.765,188.709,78.116,
engl310_07_synth_base,uh,52.016,52.366,0.350,188.709,77.417,
engl310_07_synth_base,np,52.366,53.574,1.209,188.709,78.600,
engl310_07_synth_base,in,53.574,53.837,0.262,188.709,50.781,
engl310_07_synth_base,np,53.837,54.718,0.882,188.709,78.915,
engl310_07_synth_base,sil,54.718,54.841,0.123,188.709,24.686,
engl310_07_synth_base,np,54.841,57.223,2.381,188.709,72.048,
engl310_07_synth_base,sil,57.223,57.881,0.658,188.709,25.555,
engl310_07_synth_base,np,57.881,58.393,0.512,188.709,71.218,
engl310_07_synth_base,in,58.393,58.623,0.230,188.709,38.532,
