Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,age,audiofile,Condition_Id,copy_of_factor1_tg1_task3_2585,copy_of_factor1_tg1_task3_75eb,ease,edu,factor1_tg1_task3,imphear,interest,L1,notes,prep,prolific,q1,q2,q3,self,test
736471,1,1,sil_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",6053e01a6a8e8516ba7d47a7,"","","","",""
736471,1,1,sil_cg,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,1,"","",""
736471,2,3,sil_cg,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",2,4,"","",""
736471,3,2,sil_cg,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",4,2,"","",""
736471,4,4,sil_cg,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",3,4,"","",""
736471,1,1,sil_cg,1,questionnaire,3,56,"",1,"","",4,uni,"",no,3,eng,no,5,"","","","",adv,none
736471,1,1,sil_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736472,1,1,nopints_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",5cd2ee8d66bd5c001747f52e,"","","","",""
736472,1,4,nopints_cg,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",3,4,"","",""
736472,2,1,nopints_cg,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",1,1,"","",""
736472,3,2,nopints_cg,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",4,2,"","",""
736472,4,3,nopints_cg,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",1,4,"","",""
736472,1,1,nopints_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736472,1,1,nopints_cg,1,questionnaire,3,75,"",1,"","",3,uni,"",no,3,eng,no,3,"","","","",adv,none
736473,1,1,base,1,instructions,1,"","",1,"","","","","","","","","","",5ea019431fa8990256915ea7,"","","","",""
736473,1,4,base,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",1,4,"","",""
736473,2,1,base,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",1,1,"","",""
736473,3,3,base,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",2,1,"","",""
736473,4,2,base,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",2,2,"","",""
736473,1,1,base,1,questionnaire,3,59,"",1,"","",1,uni,"",no,1,eng,no,1,"","","","",adv,c2
736473,1,1,base,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736475,1,1,sil,1,instructions,1,"","",1,"","","","","","","","","","",5a766fb01904200001556d05,"","","","",""
736475,1,4,sil,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",3,4,"","",""
736475,2,1,sil,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,1,"","",""
736475,3,3,sil,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",1,4,"","",""
736475,4,2,sil,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",4,2,"","",""
736475,1,1,sil,1,questionnaire,3,42,"",1,"","",2,uni,"",no,4,eng,no,2,"","","","",adv,none
736475,1,1,sil,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736476,1,1,nopints,1,instructions,1,"","",1,"","","","","","","","","","",62d59c4087b4f70ddb6c8e14,"","","","",""
736476,1,2,nopints,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",4,4,"","",""
736476,2,3,nopints,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",1,4,"","",""
736476,3,1,nopints,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",2,1,"","",""
736476,4,4,nopints,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",3,1,"","",""
736476,1,1,nopints,1,questionnaire,3,40,"",1,"","",1,hs,"",no,1,eng,no,1,"","","","",adv,none
736476,1,1,nopints,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736478,1,1,base_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",609d0aee2839e67d6b2e0fd1,"","","","",""
736478,1,3,base_cg,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",1,4,"","",""
736478,2,2,base_cg,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",4,2,"","",""
736478,3,4,base_cg,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",1,4,"","",""
736478,4,1,base_cg,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",2,3,"","",""
736478,1,1,base_cg,1,questionnaire,3,75,"",1,"","",1,hs,"",no,3,eng,no,2,"","","","",adv,none
736478,1,1,base_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736479,1,1,base,1,instructions,1,"","",1,"","","","","","","","","","",5f4cbdf9f599118d27c21442,"","","","",""
736479,1,4,base,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",3,3,"","",""
736479,2,2,base,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",4,1,"","",""
736479,3,1,base,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",4,1,"","",""
736479,4,3,base,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",1,4,"","",""
736479,1,1,base,1,questionnaire,3,43,"",1,"","",3,hs,"",no,2,eng,no,3,"","","","",adv,none
736479,1,1,base,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736480,1,1,nopints_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",5f2b4eee7d292a59423ea19f,"","","","",""
736480,1,2,nopints_cg,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",4,4,"","",""
736480,2,3,nopints_cg,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",2,4,"","",""
736480,3,1,nopints_cg,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",1,3,"","",""
736480,4,4,nopints_cg,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",1,4,"","",""
736480,1,1,nopints_cg,1,questionnaire,3,34,"",1,"","",1,uni,"",no,4,eng,no,5,"","","","",adv,none
736480,1,1,nopints_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736481,1,1,nopints_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",5e28456cb66c4d016fd05e57,"","","","",""
736481,1,4,nopints_cg,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",2,1,"","",""
736481,2,3,nopints_cg,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",2,4,"","",""
736481,3,2,nopints_cg,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",4,4,"","",""
736481,4,1,nopints_cg,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",2,1,"","",""
736481,1,1,nopints_cg,1,questionnaire,3,58,"",1,"","",2,hs,"",yes,2,eng,no,3,"","","","",adv,none
736481,1,1,nopints_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736482,1,1,sil_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",63cf1704bdcb91e916a5581e,"","","","",""
736482,1,3,sil_cg,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",1,4,"","",""
736482,2,2,sil_cg,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",4,2,"","",""
736482,3,1,sil_cg,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,1,"","",""
736482,4,4,sil_cg,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",3,1,"","",""
736482,1,1,sil_cg,1,questionnaire,3,27,"",1,"","",3,other,"",no,2,eng,no,4,"","","","",adv,none
736482,1,1,sil_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736484,1,1,sil,1,instructions,1,"","",1,"","","","","","","","","","",64217d8202361ad4dbed3596,"","","","",""
736484,1,4,sil,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",2,4,"","",""
736484,2,3,sil,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",1,4,"","",""
736484,3,1,sil,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,1,"","",""
736484,4,2,sil,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",4,2,"","",""
736484,1,1,sil,1,questionnaire,3,58,"",1,"","",2,uni,"",no,3,eng,no,3,"","","","",int,none
736484,1,1,sil,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736486,1,1,nopints,1,instructions,1,"","",1,"","","","","","","","","","",63cd7a3a732f2688dbae1fde,"","","","",""
736486,1,3,nopints,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",2,4,"","",""
736486,2,2,nopints,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",4,4,"","",""
736486,3,4,nopints,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",3,4,"","",""
736486,4,1,nopints,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",2,2,"","",""
736486,1,1,nopints,1,questionnaire,3,52,"",1,"","",4,hs,"",no,3,eng,no,2,"","","","",int,none
736486,1,1,nopints,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736487,1,1,nopints,1,instructions,1,"","",1,"","","","","","","","","","",613bbe68c94dfc382e562d90,"","","","",""
736487,1,1,nopints,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",1,1,"","",""
736487,2,3,nopints,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",1,4,"","",""
736487,3,2,nopints,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",2,4,"","",""
736487,4,4,nopints,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",3,4,"","",""
736487,1,1,nopints,1,questionnaire,3,43,"",1,"","",1,hs,"",no,2,eng,no,3,"","","","",adv,none
736487,1,1,nopints,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736489,1,1,sil,1,instructions,1,"","",1,"","","","","","","","","","",641384b3dffcf39ec42d3c23,"","","","",""
736489,1,2,sil,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",2,4,"","",""
736489,2,4,sil,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",2,1,"","",""
736489,3,1,sil,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,1,"","",""
736489,4,3,sil,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",1,4,"","",""
736489,1,1,sil,1,questionnaire,3,47,"",1,"","",2,other,"",no,3,eng,no,1,"","","","",adv,none
736489,1,1,sil,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736494,1,1,sil,1,instructions,1,"","",1,"","","","","","","","","","",5d1de78de01d910019b2b9da,"","","","",""
736494,1,2,sil,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",4,2,"","",""
736494,2,3,sil,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",1,4,"","",""
736494,3,1,sil,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,1,"","",""
736494,4,4,sil,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",2,4,"","",""
736494,1,1,sil,1,questionnaire,3,33,"",1,"","",2,hs,"",yes,3,eng,no,5,"","","","",adv,none
736494,1,1,sil,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736495,1,1,base_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",63ea8c801706c69bb07cace9,"","","","",""
736495,1,1,base_cg,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",1,1,"","",""
736495,2,3,base_cg,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",1,2,"","",""
736495,3,4,base_cg,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",3,4,"","",""
736495,4,2,base_cg,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",4,2,"","",""
736495,1,1,base_cg,1,questionnaire,3,27,"",1,"","",2,uni,"",no,2,eng,no,2,"","","","",adv,none
736495,1,1,base_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736496,1,1,nopints,1,instructions,1,"","",1,"","","","","","","","","","",64294e2b5234fdc8f81ffe6a,"","","","",""
736496,1,4,nopints,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",1,4,"","",""
736496,2,1,nopints,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",1,1,"","",""
736496,3,2,nopints,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",4,2,"","",""
736496,4,3,nopints,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",2,4,"","",""
736496,1,1,nopints,1,questionnaire,3,54,"",1,"","",1,uni,"",no,4,eng,no,2,"","","","",adv,none
736496,1,1,nopints,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736497,1,2,nopints_cg,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",3,4,"","",""
736497,2,1,nopints_cg,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",1,3,"","",""
736497,3,3,nopints_cg,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",1,4,"","",""
736497,4,4,nopints_cg,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",3,4,"","",""
736497,1,1,nopints_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",5f8ea1044999a9000ae5a0e9,"","","","",""
736497,1,1,nopints_cg,1,questionnaire,3,20,"",1,"","",1,hs,"",no,1,eng,no,2,"","","","",adv,none
736497,1,1,nopints_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736498,1,1,sil_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",57dfd8f5631235000138b0e1,"","","","",""
736498,1,1,sil_cg,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,1,"","",""
736498,2,4,sil_cg,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",3,4,"","",""
736498,3,3,sil_cg,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",1,4,"","",""
736498,4,2,sil_cg,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",4,2,"","",""
736498,1,1,sil_cg,1,questionnaire,3,34,"",1,"","",3,uni,"",no,5,eng,no,5,"","","","",adv,none
736498,1,1,sil_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736500,1,1,base,1,instructions,1,"","",1,"","","","","","","","","","",62a7970f8387f3fcc95b106b,"","","","",""
736500,1,4,base,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",1,1,"","",""
736500,2,1,base,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",1,3,"","",""
736500,3,3,base,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",1,4,"","",""
736500,4,2,base,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",2,4,"","",""
736500,1,1,base,1,questionnaire,3,31,"",1,"","",2,hs,"",no,2,eng,no,1,"","","","",adv,none
736500,1,1,base,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736502,1,1,base,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",1,1,"","",""
736502,2,2,base,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",4,2,"","",""
736502,3,3,base,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",1,4,"","",""
736502,4,4,base,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",3,4,"","",""
736502,1,1,base,1,instructions,1,"","",1,"","","","","","","","","","",60c048ca962103e0da201a34,"","","","",""
736502,1,1,base,1,questionnaire,3,39,"",1,"","",3,uni,"",no,5,eng,no,5,"","","","",adv,none
736502,1,1,base,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736506,1,1,sil_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",60d63e407fce934334a5e025,"","","","",""
736506,1,3,sil_cg,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",2,4,"","",""
736506,2,4,sil_cg,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",1,4,"","",""
736506,3,1,sil_cg,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",4,3,"","",""
736506,4,2,sil_cg,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",4,2,"","",""
736506,1,1,sil_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736506,1,1,sil_cg,1,questionnaire,3,34,"",1,"","",1,uni,"",no,2,eng,no,1,"","","","",adv,none
736507,1,1,nopints,1,instructions,1,"","",1,"","","","","","","","","","",62d68f14d9b476ca9b026253,"","","","",""
736507,1,4,nopints,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",2,4,"","",""
736507,2,1,nopints,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",1,1,"","",""
736507,3,3,nopints,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",1,4,"","",""
736507,4,2,nopints,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",4,2,"","",""
736507,1,1,nopints,1,questionnaire,3,29,"",1,"","",3,uni,"",no,3,eng,no,4,"","","","",adv,none
736507,1,1,nopints,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736526,1,1,base_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",61719508d946490934305f3a,"","","","",""
736526,1,1,base_cg,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",1,2,"","",""
736526,2,2,base_cg,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",4,2,"","",""
736526,3,4,base_cg,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",1,4,"","",""
736526,4,3,base_cg,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",2,4,"","",""
736526,1,1,base_cg,1,questionnaire,3,36,"",1,"","",1,uni,"",no,3,eng,no,2,"","","","",adv,none
736526,1,1,base_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736530,1,1,base_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",5734b743d0f8fe10e4e4415d,"","","","",""
736530,1,4,base_cg,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",3,4,"","",""
736530,2,1,base_cg,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",1,1,"","",""
736530,3,2,base_cg,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",2,4,"","",""
736530,4,3,base_cg,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",1,4,"","",""
736530,1,1,base_cg,1,questionnaire,3,30,"",1,"","",1,uni,"",no,1,eng,no,1,"","","","",adv,none
736530,1,1,base_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736532,1,1,nopints_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",63e52315e958670a256c0bcd,"","","","",""
736532,1,2,nopints_cg,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",4,2,"","",""
736532,2,4,nopints_cg,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",2,1,"","",""
736532,3,1,nopints_cg,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",2,3,"","",""
736532,4,3,nopints_cg,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",1,4,"","",""
736532,1,1,nopints_cg,1,questionnaire,3,39,"",1,"","",2,uni,"",no,2,eng,no,2,"","","","",adv,none
736532,1,1,nopints_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736533,1,1,base,1,instructions,1,"","",1,"","","","","","","","","","",631610af8e747093cd90e00d,"","","","",""
736533,1,4,base,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",3,4,"","",""
736533,2,3,base,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",1,4,"","",""
736533,3,2,base,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",4,2,"","",""
736533,4,1,base,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",1,2,"","",""
736533,1,1,base,1,questionnaire,3,38,"",1,"","",3,hs,"",no,4,eng,no,2,"","","","",adv,none
736533,1,1,base,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736534,1,1,sil_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",63c80a427dfa1305502df5a8,"","","","",""
736534,1,4,sil_cg,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",3,1,"","",""
736534,2,1,sil_cg,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,1,"","",""
736534,3,2,sil_cg,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",2,2,"","",""
736534,4,3,sil_cg,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",2,4,"","",""
736534,1,1,sil_cg,1,questionnaire,3,58,"",1,"","",2,hs,"",no,3,eng,no,3,"","","","",int,none
736534,1,1,sil_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736535,1,1,nopints,1,instructions,1,"","",1,"","","","","","","","","","",5e89ba09ec9b3364b1fc0bd1,"","","","",""
736535,1,3,nopints,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",2,4,"","",""
736535,2,2,nopints,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",4,2,"","",""
736535,3,4,nopints,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",4,4,"","",""
736535,4,1,nopints,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",1,3,"","",""
736535,1,1,nopints,1,questionnaire,3,43,"",1,"","",1,other,"",yes,4,eng,no,4,"","","","",adv,none
736535,1,1,nopints,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736537,1,1,sil_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",63e51ff21f93dcf52c112028,"","","","",""
736537,1,2,sil_cg,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",4,4,"","",""
736537,2,3,sil_cg,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",1,4,"","",""
736537,3,4,sil_cg,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",1,4,"","",""
736537,4,1,sil_cg,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,3,"","",""
736537,1,1,sil_cg,1,questionnaire,3,26,"",1,"","",2,hs,"",no,3,eng,no,2,"","","","",adv,none
736537,1,1,sil_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736542,1,1,sil,1,instructions,1,"","",1,"","","","","","","","","","",63d196c147d1f420690e5b87,"","","","",""
736542,1,2,sil,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",2,4,"","",""
736542,2,4,sil,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",1,3,"","",""
736542,3,3,sil,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",1,4,"","",""
736542,4,1,sil,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,3,"","",""
736542,1,1,sil,1,questionnaire,3,37,"",1,"","",1,uni,"",no,3,eng,no,3,"","","","",adv,none
